Campaign_Group,Campaign_Name,Ad_Name,Date,Objective,Ad_Format,Device,Job_Function,Seniority,Company_Size,Industry,Impressions,Clicks,CTR,Conversions,Conversion_Rate,Spend,CPC,Revenue,ROAS,Leads,Lead_Form_Completion_Rate,Engagement_Rate
Black_Group,Black_Friday_2024,Sales_Ad,2024-08-04,Lead_Generation,Single_Image,Mobile,Sales,C-Level,5001-10000,Marketing,337273,8187,2.43,728,8.89,16550.7,2.02,119625.01,7.23,728,67.75,3.23
Black_Group,Black_Friday_2024,Operations_Ad,2024-08-04,Conversions,Video,Desktop,Operations,Director,501-1000,Education,373695,8361,2.24,434,5.19,23064.25,2.76,70665.6,3.06,434,72.9,3.01
Cyber_Group,Cyber_Monday_2024,Sales_Ad,2024-08-04,Conversions,Single_Image,Desktop,Sales,Director,1001-5000,Consulting,448944,8815,1.96,565,6.41,20407.89,2.32,110979.52,5.44,565,70.99,3.86
Cyber_Group,Cyber_Monday_2024,IT_Ad,2024-08-04,Lead_Generation,Video,Desktop,IT,Manager,10001+,Consulting,274066,9032,3.3,476,5.27,25965.91,2.87,103743.88,4.0,476,68.47,3.28
Summer_Group,Summer_Sale_2024,Finance_Ad,2024-08-04,Lead_Generation,Video,Desktop,Finance,Manager,501-1000,Marketing,451712,14797,3.28,1100,7.43,42840.26,2.9,187330.09,4.37,1100,66.94,3.46
Summer_Group,Summer_Sale_2024,Marketing_Ad,2024-08-04,Conversions,Single_Image,Mobile,Marketing,C-Level,5001-10000,Education,543671,12832,2.36,802,6.25,35842.65,2.79,156620.12,4.37,802,70.71,4.21
Back_Group,Back_To_School_2024,Operations_Ad,2024-08-04,Lead_Generation,Video,Desktop,Operations,VP,501-1000,Marketing,292489,7364,2.52,472,6.41,19042.7,2.59,78672.76,4.13,472,70.79,4.12
Back_Group,Back_To_School_2024,HR_Ad,2024-08-04,Lead_Generation,Video,Desktop,HR,VP,5001-10000,Technology,367456,10558,2.87,810,7.67,27931.54,2.65,168250.78,6.02,810,65.37,3.46
Spring_Group,Spring_Launch_2024,HR_Ad,2024-08-04,Conversions,Video,Mobile,HR,Director,10001+,Marketing,487229,9603,1.97,539,5.61,26632.21,2.77,96983.56,3.64,539,76.21,3.92
Spring_Group,Spring_Launch_2024,HR_Ad,2024-08-04,Brand_Awareness,Carousel,Desktop,HR,C-Level,501-1000,Consulting,542093,13450,2.48,710,5.28,33154.46,2.47,144098.73,4.35,710,67.27,3.57
Valentine_Group,Valentine_Day_2024,Sales_Ad,2024-08-04,Brand_Awareness,Sponsored_Content,Desktop,Sales,Manager,5001-10000,Consulting,296864,9363,3.15,656,7.01,26571.4,2.84,109055.97,4.1,656,77.32,3.52
Valentine_Group,Valentine_Day_2024,Operations_Ad,2024-08-04,Brand_Awareness,Carousel,Desktop,Operations,Director,5001-10000,Marketing,438663,9986,2.28,588,5.89,20745.39,2.08,100183.33,4.83,588,77.0,3.18
New_Group,New_Year_2024,Sales_Ad,2024-08-04,Lead_Generation,Video,Desktop,Sales,VP,10001+,Education,474012,15102,3.19,1385,9.17,39619.1,2.62,299940.7,7.57,1385,72.0,3.96
New_Group,New_Year_2024,Sales_Ad,2024-08-04,Lead_Generation,Sponsored_Content,Desktop,Sales,VP,501-1000,Consulting,294021,7883,2.68,626,7.94,16256.98,2.06,110754.86,6.81,626,65.03,3.02
Q3_Group,Q3_Promo_2024,Operations_Ad,2024-08-04,Brand_Awareness,Single_Image,Desktop,Operations,Manager,501-1000,Technology,311530,7304,2.34,653,8.94,19827.33,2.71,118146.23,5.96,653,75.17,3.5
Q3_Group,Q3_Promo_2024,Finance_Ad,2024-08-04,Lead_Generation,Carousel,Desktop,Finance,Manager,501-1000,Technology,651731,16132,2.48,1501,9.3,46344.93,2.87,275449.59,5.94,1501,66.72,3.87
Flash_Group,Flash_Sale_2024,Operations_Ad,2024-08-04,Conversions,Video,Mobile,Operations,VP,10001+,Education,216893,7863,3.63,679,8.64,21665.41,2.76,137775.47,6.36,679,68.88,4.23
Flash_Group,Flash_Sale_2024,Marketing_Ad,2024-08-04,Lead_Generation,Video,Mobile,Marketing,Manager,5001-10000,Marketing,409652,10778,2.63,684,6.35,23176.47,2.15,110553.91,4.77,684,73.27,3.75
Holiday_Group,Holiday_Campaign_2024,IT_Ad,2024-08-05,Conversions,Video,Mobile,IT,VP,5001-10000,Consulting,293675,10527,3.58,640,6.08,27783.32,2.64,117175.04,4.22,640,71.22,3.67
Holiday_Group,Holiday_Campaign_2024,IT_Ad,2024-08-05,Brand_Awareness,Carousel,Desktop,IT,Director,10001+,Technology,277064,6591,2.38,606,9.19,14852.39,2.25,110287.72,7.43,606,69.21,3.92
Black_Group,Black_Friday_2024,Marketing_Ad,2024-08-05,Lead_Generation,Video,Desktop,Marketing,C-Level,10001+,Marketing,432592,13153,3.04,699,5.31,34366.25,2.61,120456.49,3.51,699,70.52,4.08
Black_Group,Black_Friday_2024,Marketing_Ad,2024-08-05,Conversions,Sponsored_Content,Desktop,Marketing,C-Level,5001-10000,Consulting,300784,10309,3.43,747,7.25,28803.2,2.79,147136.72,5.11,747,76.98,3.95
Cyber_Group,Cyber_Monday_2024,Sales_Ad,2024-08-05,Conversions,Sponsored_Content,Mobile,Sales,Director,1001-5000,Education,439058,11189,2.55,803,7.18,25950.53,2.32,146275.94,5.64,803,66.56,3.74
Cyber_Group,Cyber_Monday_2024,Marketing_Ad,2024-08-05,Lead_Generation,Carousel,Desktop,Marketing,Manager,1001-5000,Marketing,378333,10545,2.79,901,8.54,22932.91,2.17,184324.26,8.04,901,73.84,3.85
Summer_Group,Summer_Sale_2024,HR_Ad,2024-08-05,Brand_Awareness,Video,Desktop,HR,Manager,1001-5000,Education,425268,14267,3.35,1094,7.67,40521.69,2.84,201224.66,4.97,1094,65.18,3.92
Summer_Group,Summer_Sale_2024,Operations_Ad,2024-08-05,Lead_Generation,Sponsored_Content,Mobile,Operations,VP,5001-10000,Consulting,168634,5765,3.42,508,8.81,13592.47,2.36,97054.95,7.14,508,70.34,3.4
Back_Group,Back_To_School_2024,Finance_Ad,2024-08-05,Conversions,Single_Image,Desktop,Finance,Director,1001-5000,Marketing,248690,4922,1.98,439,8.92,12100.81,2.46,85564.73,7.07,439,76.15,4.32
Back_Group,Back_To_School_2024,IT_Ad,2024-08-05,Lead_Generation,Video,Mobile,IT,Manager,501-1000,Consulting,376298,11545,3.07,686,5.94,27345.14,2.37,120208.82,4.4,686,67.37,3.93
Spring_Group,Spring_Launch_2024,Operations_Ad,2024-08-05,Lead_Generation,Carousel,Mobile,Operations,Manager,1001-5000,Education,303780,7259,2.39,376,5.18,20530.2,2.83,76489.76,3.73,376,77.54,3.78
Spring_Group,Spring_Launch_2024,Operations_Ad,2024-08-05,Lead_Generation,Video,Mobile,Operations,VP,10001+,Technology,517685,10681,2.06,705,6.6,26199.42,2.45,145125.47,5.54,705,75.43,3.12
Valentine_Group,Valentine_Day_2024,Finance_Ad,2024-08-05,Lead_Generation,Carousel,Mobile,Finance,Manager,501-1000,Education,586250,19960,3.4,1420,7.11,51337.84,2.57,302019.1,5.88,1420,77.62,3.22
Valentine_Group,Valentine_Day_2024,Marketing_Ad,2024-08-05,Conversions,Sponsored_Content,Desktop,Marketing,Manager,1001-5000,Marketing,468541,15990,3.41,1391,8.7,35147.47,2.2,248526.72,7.07,1391,64.17,3.49
New_Group,New_Year_2024,Sales_Ad,2024-08-05,Lead_Generation,Carousel,Mobile,Sales,VP,501-1000,Marketing,311089,7184,2.31,374,5.21,17455.5,2.43,61109.07,3.5,374,66.1,3.55
New_Group,New_Year_2024,Sales_Ad,2024-08-05,Brand_Awareness,Sponsored_Content,Desktop,Sales,VP,5001-10000,Technology,490634,10386,2.12,746,7.18,26687.05,2.57,123036.92,4.61,746,64.38,3.2
Q3_Group,Q3_Promo_2024,Sales_Ad,2024-08-05,Conversions,Sponsored_Content,Mobile,Sales,Manager,501-1000,Technology,598759,21416,3.58,1121,5.23,53646.14,2.5,197525.36,3.68,1121,77.28,2.9
Q3_Group,Q3_Promo_2024,Operations_Ad,2024-08-05,Brand_Awareness,Carousel,Desktop,Operations,C-Level,1001-5000,Education,352337,7964,2.26,488,6.13,16126.2,2.02,104875.27,6.5,488,74.72,3.13
Flash_Group,Flash_Sale_2024,HR_Ad,2024-08-05,Brand_Awareness,Video,Desktop,HR,VP,5001-10000,Technology,200848,5600,2.79,379,6.77,11265.0,2.01,78496.33,6.97,379,71.01,4.17
Flash_Group,Flash_Sale_2024,Finance_Ad,2024-08-05,Lead_Generation,Sponsored_Content,Mobile,Finance,Manager,5001-10000,Education,550603,15928,2.89,868,5.45,43556.65,2.73,150144.57,3.45,868,73.85,2.89
Holiday_Group,Holiday_Campaign_2024,Sales_Ad,2024-08-06,Conversions,Carousel,Mobile,Sales,VP,501-1000,Education,292183,7593,2.6,704,9.27,21334.32,2.81,139772.59,6.55,704,77.39,4.1
Holiday_Group,Holiday_Campaign_2024,HR_Ad,2024-08-06,Conversions,Carousel,Mobile,HR,Director,5001-10000,Marketing,261839,6909,2.64,393,5.69,17765.09,2.57,70483.34,3.97,393,74.64,3.38
Black_Group,Black_Friday_2024,Sales_Ad,2024-08-06,Lead_Generation,Carousel,Desktop,Sales,Director,5001-10000,Education,577256,15259,2.64,907,5.94,33193.89,2.18,182008.82,5.48,907,69.13,3.22
Black_Group,Black_Friday_2024,Marketing_Ad,2024-08-06,Lead_Generation,Single_Image,Mobile,Marketing,Manager,1001-5000,Technology,515342,13749,2.67,1019,7.41,38346.96,2.79,221035.43,5.76,1019,69.22,3.29
Cyber_Group,Cyber_Monday_2024,Sales_Ad,2024-08-06,Brand_Awareness,Sponsored_Content,Desktop,Sales,Director,1001-5000,Marketing,645256,20325,3.15,1612,7.93,40174.99,1.98,276970.94,6.89,1612,77.52,3.71
Cyber_Group,Cyber_Monday_2024,IT_Ad,2024-08-06,Conversions,Video,Mobile,IT,Manager,10001+,Consulting,227255,4655,2.05,405,8.7,13136.46,2.82,75428.58,5.74,405,65.14,3.44
Summer_Group,Summer_Sale_2024,HR_Ad,2024-08-06,Conversions,Carousel,Mobile,HR,VP,10001+,Education,645317,19819,3.07,1642,8.28,55649.02,2.81,296081.64,5.32,1642,68.74,3.81
Summer_Group,Summer_Sale_2024,Marketing_Ad,2024-08-06,Lead_Generation,Sponsored_Content,Desktop,Marketing,VP,1001-5000,Consulting,243993,8338,3.42,596,7.15,19020.21,2.28,97722.53,5.14,596,65.58,3.07
Back_Group,Back_To_School_2024,IT_Ad,2024-08-06,Brand_Awareness,Sponsored_Content,Mobile,IT,Director,501-1000,Marketing,422520,9109,2.16,565,6.2,21934.16,2.41,100021.95,4.56,565,70.23,4.11
Back_Group,Back_To_School_2024,Operations_Ad,2024-08-06,Brand_Awareness,Sponsored_Content,Mobile,Operations,Director,10001+,Marketing,393085,13540,3.44,688,5.08,39677.24,2.93,138269.4,3.48,688,65.6,4.23
Spring_Group,Spring_Launch_2024,Sales_Ad,2024-08-06,Brand_Awareness,Video,Mobile,Sales,Director,1001-5000,Technology,439397,11195,2.55,983,8.78,32683.49,2.92,161399.62,4.94,983,64.57,4.06
Spring_Group,Spring_Launch_2024,Operations_Ad,2024-08-06,Lead_Generation,Sponsored_Content,Desktop,Operations,VP,10001+,Education,261705,8874,3.39,456,5.14,25434.02,2.87,79362.42,3.12,456,64.23,2.98
Valentine_Group,Valentine_Day_2024,IT_Ad,2024-08-06,Brand_Awareness,Sponsored_Content,Desktop,IT,Director,501-1000,Marketing,423172,13485,3.19,904,6.7,32766.99,2.43,156647.86,4.78,904,67.26,3.72
Valentine_Group,Valentine_Day_2024,HR_Ad,2024-08-06,Lead_Generation,Sponsored_Content,Mobile,HR,Manager,10001+,Marketing,613750,16201,2.64,853,5.27,46672.41,2.88,178076.55,3.82,853,68.71,4.13
New_Group,New_Year_2024,Marketing_Ad,2024-08-06,Brand_Awareness,Sponsored_Content,Mobile,Marketing,Director,5001-10000,Consulting,329300,10329,3.14,724,7.01,23838.84,2.31,139696.7,5.86,724,70.46,4.02
New_Group,New_Year_2024,IT_Ad,2024-08-06,Conversions,Sponsored_Content,Desktop,IT,VP,501-1000,Consulting,394361,7813,1.98,516,6.6,16474.72,2.11,103111.36,6.26,516,67.16,3.34
Q3_Group,Q3_Promo_2024,Sales_Ad,2024-08-06,Conversions,Sponsored_Content,Mobile,Sales,Director,501-1000,Education,310139,9150,2.95,779,8.51,26020.41,2.84,141758.83,5.45,779,74.81,4.08
Q3_Group,Q3_Promo_2024,Marketing_Ad,2024-08-06,Lead_Generation,Video,Desktop,Marketing,C-Level,10001+,Technology,414558,10187,2.46,936,9.19,29381.45,2.88,163146.39,5.55,936,75.05,2.94
Flash_Group,Flash_Sale_2024,HR_Ad,2024-08-06,Lead_Generation,Sponsored_Content,Desktop,HR,Director,1001-5000,Marketing,154478,3940,2.55,291,7.39,9508.35,2.41,53270.77,5.6,291,65.73,3.38
Flash_Group,Flash_Sale_2024,Operations_Ad,2024-08-06,Brand_Awareness,Sponsored_Content,Desktop,Operations,Manager,5001-10000,Education,535048,13504,2.52,1077,7.98,34306.34,2.54,218899.07,6.38,1077,70.83,3.06
Holiday_Group,Holiday_Campaign_2024,Marketing_Ad,2024-08-07,Lead_Generation,Sponsored_Content,Desktop,Marketing,Director,10001+,Marketing,296346,7104,2.4,595,8.38,16283.62,2.29,121987.41,7.49,595,76.63,2.93
Holiday_Group,Holiday_Campaign_2024,HR_Ad,2024-08-07,Lead_Generation,Video,Desktop,HR,C-Level,501-1000,Consulting,526042,17311,3.29,991,5.72,42837.68,2.47,190831.56,4.45,991,66.65,4.27
Black_Group,Black_Friday_2024,Operations_Ad,2024-08-07,Conversions,Video,Mobile,Operations,C-Level,5001-10000,Technology,350249,10373,2.96,761,7.34,28599.36,2.76,125515.39,4.39,761,67.58,4.29
Black_Group,Black_Friday_2024,IT_Ad,2024-08-07,Brand_Awareness,Video,Mobile,IT,VP,1001-5000,Marketing,526639,18527,3.52,1132,6.11,38089.18,2.06,186898.53,4.91,1132,75.57,3.13
Cyber_Group,Cyber_Monday_2024,Operations_Ad,2024-08-07,Lead_Generation,Sponsored_Content,Mobile,Operations,C-Level,1001-5000,Technology,512078,12355,2.41,947,7.66,35480.48,2.87,196096.94,5.53,947,72.45,3.76
Cyber_Group,Cyber_Monday_2024,Finance_Ad,2024-08-07,Lead_Generation,Sponsored_Content,Mobile,Finance,C-Level,1001-5000,Education,465477,10992,2.36,694,6.31,25297.2,2.3,139424.53,5.51,694,69.9,3.67
Summer_Group,Summer_Sale_2024,Operations_Ad,2024-08-07,Conversions,Carousel,Mobile,Operations,C-Level,10001+,Marketing,508584,12245,2.41,891,7.28,29084.04,2.38,146629.2,5.04,891,66.06,2.97
Summer_Group,Summer_Sale_2024,Sales_Ad,2024-08-07,Lead_Generation,Sponsored_Content,Desktop,Sales,Director,501-1000,Education,517067,12739,2.46,1012,7.94,30244.19,2.37,219187.83,7.25,1012,75.42,2.96
Back_Group,Back_To_School_2024,Sales_Ad,2024-08-07,Conversions,Single_Image,Mobile,Sales,VP,501-1000,Marketing,181865,3714,2.04,207,5.57,7503.9,2.02,37218.94,4.96,207,67.19,3.39
Back_Group,Back_To_School_2024,Finance_Ad,2024-08-07,Brand_Awareness,Single_Image,Desktop,Finance,Director,501-1000,Education,551749,18208,3.3,1436,7.89,41946.21,2.3,262417.27,6.26,1436,69.38,3.85
Spring_Group,Spring_Launch_2024,Sales_Ad,2024-08-07,Brand_Awareness,Carousel,Desktop,Sales,Director,10001+,Technology,451551,13017,2.88,959,7.37,26983.22,2.07,195438.42,7.24,959,76.51,3.09
Spring_Group,Spring_Launch_2024,HR_Ad,2024-08-07,Brand_Awareness,Sponsored_Content,Desktop,HR,C-Level,1001-5000,Consulting,507525,14092,2.78,866,6.15,40115.92,2.85,148036.46,3.69,866,65.91,3.1
Valentine_Group,Valentine_Day_2024,HR_Ad,2024-08-07,Conversions,Video,Desktop,HR,Manager,1001-5000,Technology,509655,15296,3.0,1343,8.78,36286.9,2.37,239708.9,6.61,1343,77.08,3.97
Valentine_Group,Valentine_Day_2024,Marketing_Ad,2024-08-07,Lead_Generation,Carousel,Mobile,Marketing,Manager,5001-10000,Education,196530,5379,2.74,363,6.75,14983.84,2.79,79049.49,5.28,363,75.92,3.96
New_Group,New_Year_2024,HR_Ad,2024-08-07,Conversions,Video,Desktop,HR,Manager,10001+,Consulting,441587,9455,2.14,746,7.89,24473.0,2.59,126751.76,5.18,746,76.03,4.14
New_Group,New_Year_2024,Finance_Ad,2024-08-07,Conversions,Carousel,Mobile,Finance,C-Level,5001-10000,Education,388211,11572,2.98,601,5.19,28473.15,2.46,100158.8,3.52,601,74.97,3.58
Q3_Group,Q3_Promo_2024,IT_Ad,2024-08-07,Brand_Awareness,Carousel,Desktop,IT,VP,1001-5000,Marketing,335427,10027,2.99,518,5.17,23383.24,2.33,106891.3,4.57,518,70.55,3.08
Q3_Group,Q3_Promo_2024,Operations_Ad,2024-08-07,Brand_Awareness,Single_Image,Desktop,Operations,VP,10001+,Technology,151978,3023,1.99,172,5.69,6023.87,1.99,30047.29,4.99,172,67.41,3.79
Flash_Group,Flash_Sale_2024,HR_Ad,2024-08-07,Brand_Awareness,Video,Mobile,HR,C-Level,10001+,Consulting,281877,8716,3.09,584,6.7,24116.13,2.77,118228.54,4.9,584,65.38,3.35
Flash_Group,Flash_Sale_2024,Marketing_Ad,2024-08-07,Conversions,Video,Desktop,Marketing,C-Level,10001+,Technology,343898,12123,3.53,801,6.61,31074.18,2.56,143683.65,4.62,801,69.46,3.82
Holiday_Group,Holiday_Campaign_2024,Operations_Ad,2024-08-08,Conversions,Carousel,Desktop,Operations,VP,1001-5000,Education,320181,8803,2.75,534,6.07,23801.73,2.7,108050.13,4.54,534,74.71,4.12
Holiday_Group,Holiday_Campaign_2024,Sales_Ad,2024-08-08,Conversions,Carousel,Mobile,Sales,C-Level,10001+,Consulting,400470,8614,2.15,480,5.57,24943.91,2.9,90868.11,3.64,480,66.27,4.05
Black_Group,Black_Friday_2024,HR_Ad,2024-08-08,Brand_Awareness,Single_Image,Mobile,HR,Manager,10001+,Technology,350664,7377,2.1,447,6.06,18107.65,2.45,89046.29,4.92,447,73.62,3.72
Black_Group,Black_Friday_2024,HR_Ad,2024-08-08,Lead_Generation,Single_Image,Desktop,HR,Director,501-1000,Education,690184,21613,3.13,1162,5.38,46333.23,2.14,237190.31,5.12,1162,74.41,4.1
Cyber_Group,Cyber_Monday_2024,Finance_Ad,2024-08-08,Conversions,Sponsored_Content,Desktop,Finance,C-Level,501-1000,Marketing,366631,8560,2.33,488,5.7,21615.18,2.53,87054.93,4.03,488,75.44,3.36
Cyber_Group,Cyber_Monday_2024,Marketing_Ad,2024-08-08,Brand_Awareness,Carousel,Mobile,Marketing,Manager,5001-10000,Marketing,150583,4597,3.05,270,5.87,9823.67,2.14,43859.39,4.46,270,72.11,3.69
Summer_Group,Summer_Sale_2024,Marketing_Ad,2024-08-08,Lead_Generation,Video,Mobile,Marketing,Director,1001-5000,Marketing,205806,4208,2.04,354,8.41,10271.81,2.44,76415.61,7.44,354,64.97,3.9
Summer_Group,Summer_Sale_2024,IT_Ad,2024-08-08,Lead_Generation,Video,Mobile,IT,VP,10001+,Marketing,206307,4161,2.02,312,7.5,9520.68,2.29,61082.44,6.42,312,64.6,4.22
Back_Group,Back_To_School_2024,Operations_Ad,2024-08-08,Brand_Awareness,Single_Image,Desktop,Operations,Manager,5001-10000,Consulting,203358,4727,2.32,431,9.12,11268.48,2.38,93958.11,8.34,431,63.9,3.2
Back_Group,Back_To_School_2024,Operations_Ad,2024-08-08,Conversions,Single_Image,Desktop,Operations,Manager,1001-5000,Education,502932,15724,3.13,963,6.12,40939.18,2.6,166366.22,4.06,963,64.1,4.09
Spring_Group,Spring_Launch_2024,Sales_Ad,2024-08-08,Lead_Generation,Video,Mobile,Sales,VP,501-1000,Education,354708,12102,3.41,1005,8.3,27559.06,2.28,166298.03,6.03,1005,75.42,4.16
Spring_Group,Spring_Launch_2024,HR_Ad,2024-08-08,Brand_Awareness,Carousel,Mobile,HR,VP,5001-10000,Consulting,358994,7891,2.2,693,8.78,16983.18,2.15,123224.91,7.26,693,67.19,4.29
Valentine_Group,Valentine_Day_2024,IT_Ad,2024-08-08,Lead_Generation,Sponsored_Content,Mobile,IT,Director,10001+,Marketing,455905,15309,3.36,1018,6.65,41213.57,2.69,214468.72,5.2,1018,72.25,3.83
Valentine_Group,Valentine_Day_2024,IT_Ad,2024-08-08,Lead_Generation,Video,Desktop,IT,Director,501-1000,Education,513302,18521,3.61,1051,5.67,51812.68,2.8,181950.17,3.51,1051,74.53,2.92
New_Group,New_Year_2024,IT_Ad,2024-08-08,Lead_Generation,Video,Mobile,IT,VP,10001+,Technology,291926,8333,2.85,734,8.81,18006.05,2.16,155746.2,8.65,734,77.49,3.09
New_Group,New_Year_2024,Finance_Ad,2024-08-08,Brand_Awareness,Single_Image,Desktop,Finance,Manager,1001-5000,Education,311991,9029,2.89,568,6.29,24708.62,2.74,99533.7,4.03,568,71.25,3.57
Q3_Group,Q3_Promo_2024,IT_Ad,2024-08-08,Conversions,Single_Image,Mobile,IT,Manager,501-1000,Technology,331076,8743,2.64,672,7.69,23365.81,2.67,127213.28,5.44,672,74.13,3.26
Q3_Group,Q3_Promo_2024,Marketing_Ad,2024-08-08,Conversions,Single_Image,Mobile,Marketing,C-Level,10001+,Consulting,411435,10719,2.61,791,7.38,24450.48,2.28,139938.45,5.72,791,67.72,2.99
Flash_Group,Flash_Sale_2024,Finance_Ad,2024-08-08,Brand_Awareness,Single_Image,Desktop,Finance,Manager,10001+,Education,326575,11408,3.49,854,7.49,30020.82,2.63,172569.45,5.75,854,77.62,3.36
Flash_Group,Flash_Sale_2024,Finance_Ad,2024-08-08,Lead_Generation,Sponsored_Content,Mobile,Finance,Manager,501-1000,Consulting,360690,8803,2.44,575,6.53,17398.13,1.98,95209.7,5.47,575,76.09,3.91
Holiday_Group,Holiday_Campaign_2024,Marketing_Ad,2024-08-09,Brand_Awareness,Sponsored_Content,Desktop,Marketing,VP,1001-5000,Education,259995,6528,2.51,554,8.49,16438.88,2.52,112166.34,6.82,554,64.31,4.01
Holiday_Group,Holiday_Campaign_2024,Operations_Ad,2024-08-09,Lead_Generation,Single_Image,Desktop,Operations,C-Level,5001-10000,Technology,376583,7949,2.11,487,6.13,21578.82,2.71,83472.47,3.87,487,71.62,3.68
Black_Group,Black_Friday_2024,Sales_Ad,2024-08-09,Brand_Awareness,Sponsored_Content,Mobile,Sales,Director,5001-10000,Technology,281493,9781,3.47,747,7.64,21486.74,2.2,138092.24,6.43,747,76.31,3.07
Black_Group,Black_Friday_2024,IT_Ad,2024-08-09,Lead_Generation,Carousel,Desktop,IT,VP,501-1000,Education,202349,7340,3.63,659,8.98,18538.34,2.53,121762.36,6.57,659,72.48,3.88
Cyber_Group,Cyber_Monday_2024,Sales_Ad,2024-08-09,Brand_Awareness,Carousel,Desktop,Sales,C-Level,5001-10000,Education,376212,8086,2.15,590,7.3,16837.36,2.08,97161.56,5.77,590,74.23,4.31
Cyber_Group,Cyber_Monday_2024,Finance_Ad,2024-08-09,Lead_Generation,Video,Desktop,Finance,Manager,501-1000,Technology,620366,14929,2.41,1157,7.75,40958.76,2.74,194731.11,4.75,1157,71.94,4.17
Summer_Group,Summer_Sale_2024,Sales_Ad,2024-08-09,Conversions,Sponsored_Content,Mobile,Sales,C-Level,5001-10000,Education,470222,14423,3.07,1246,8.64,28856.58,2.0,215855.08,7.48,1246,72.54,3.63
Summer_Group,Summer_Sale_2024,Marketing_Ad,2024-08-09,Conversions,Single_Image,Mobile,Marketing,Director,501-1000,Consulting,584329,13943,2.39,1065,7.64,34968.06,2.51,197824.85,5.66,1065,72.89,3.16
Back_Group,Back_To_School_2024,HR_Ad,2024-08-09,Lead_Generation,Single_Image,Desktop,HR,Manager,5001-10000,Marketing,442602,14004,3.16,954,6.81,32498.19,2.32,163000.08,5.02,954,72.65,3.06
Back_Group,Back_To_School_2024,Marketing_Ad,2024-08-09,Brand_Awareness,Sponsored_Content,Desktop,Marketing,Manager,5001-10000,Education,582638,13479,2.31,735,5.45,28983.16,2.15,133675.68,4.61,735,76.22,3.75
Spring_Group,Spring_Launch_2024,Operations_Ad,2024-08-09,Conversions,Video,Desktop,Operations,C-Level,1001-5000,Consulting,303360,6529,2.15,438,6.71,14801.56,2.27,92207.99,6.23,438,73.33,3.59
Spring_Group,Spring_Launch_2024,Operations_Ad,2024-08-09,Lead_Generation,Single_Image,Mobile,Operations,Director,10001+,Consulting,502715,16271,3.24,1197,7.36,46056.0,2.83,196278.45,4.26,1197,67.76,3.95
Valentine_Group,Valentine_Day_2024,IT_Ad,2024-08-09,Conversions,Carousel,Mobile,IT,C-Level,501-1000,Education,262808,7914,3.01,709,8.96,19579.48,2.47,126910.36,6.48,709,70.23,2.97
Valentine_Group,Valentine_Day_2024,Finance_Ad,2024-08-09,Conversions,Single_Image,Desktop,Finance,C-Level,1001-5000,Education,441090,11059,2.51,558,5.05,29499.83,2.67,117706.58,3.99,558,77.7,3.56
New_Group,New_Year_2024,Marketing_Ad,2024-08-09,Lead_Generation,Video,Desktop,Marketing,Manager,1001-5000,Marketing,544478,16309,3.0,1215,7.45,47550.67,2.92,201337.36,4.23,1215,71.93,3.48
New_Group,New_Year_2024,Finance_Ad,2024-08-09,Brand_Awareness,Carousel,Desktop,Finance,Director,501-1000,Marketing,258482,6383,2.47,542,8.49,18293.52,2.87,97621.96,5.34,542,68.9,3.63
Q3_Group,Q3_Promo_2024,Marketing_Ad,2024-08-09,Conversions,Video,Desktop,Marketing,C-Level,1001-5000,Education,164112,5119,3.12,328,6.41,13089.1,2.56,64900.91,4.96,328,65.3,4.25
Q3_Group,Q3_Promo_2024,IT_Ad,2024-08-09,Brand_Awareness,Video,Desktop,IT,C-Level,501-1000,Education,211821,5321,2.51,359,6.75,15490.08,2.91,76100.56,4.91,359,66.04,2.98
Flash_Group,Flash_Sale_2024,Marketing_Ad,2024-08-09,Conversions,Video,Desktop,Marketing,C-Level,1001-5000,Consulting,228266,8201,3.59,644,7.85,16787.46,2.05,120179.53,7.16,644,76.12,3.3
